,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
5924,0.15435545830232578,4,Armcx1,246.48569360067208,5.374919140773944,3.053643470113741,-2.4473056696407283,0.7446663370166859,SE,98,0.06153750061905402,3.4092425369248174,0.0029370784759521484,12.232582974454807,2.707692443368586,0.3459510267451549,0.5564141535324936,0.9595801761992182
7590,0.0683034213287263,4,Phtf2,441.6430444369237,12.726054609366455,8.313279593506877,-1.3189600785093938,0.09062088135501145,SE,98,0.01684245580701574,3.4419212866236943,0.004124641418457031,1.713310727668535,7.967372956092532,0.3459066374143447,0.5564394801850321,0.9595801761992182
2990,0.9999545948948106,4,Esco1,76.77721626664899,4.5399929762484854e-05,-2.753266327855073,-3.21335842770236,10.239661274086869,SE,98,15.237983885467326,5352737705.098295,0.0037190914154052734,23.846402570392435,-3.0985834315719956,0.3453171037169227,0.5567760504624722,0.9595801761992182
4070,0.5001363614736934,4,Rag2,137.5662945790639,0.9963785373303955,-6.241671439453455,-1.5081669036902665,1.0337211264563515,SE,98,1.881448854174959,35.24100400175474,0.0012743473052978516,30.8232127935892,-6.586799522872155,0.34512808341870027,0.5568840457427275,0.9595801761992182
7322,0.10059295005886564,4,Atp1b4,441.6430444369237,8.341621551962866,2.655037469937298,-2.0831760737519085,0.28541694419216856,SE,98,0.027972838666815696,2.984572731399067,0.005615711212158203,13.029794974807693,2.310002449779347,0.34503502015795107,0.556937231329417,0.9595801761992182
6163,0.13003881451654958,4,Megf6,246.48569360067208,6.5634616421776855,-2.684911892774238,-2.8388770834666732,0.8714930121220916,SE,98,0.04850462383577076,3.4600037012188434,0.003943920135498047,23.709693700230766,-3.029889639254435,0.34497774648019686,0.5569699679909688,0.9595801761992182
9150,0.026524487969069418,4,Dnajc7,1417.851511493707,23.58101642135415,-6.917336249102277,-1.978646369263975,0.07028073422462015,SE,98,0.005644091913559548,6.478140977425632,0.0022933483123779297,32.174542412886844,-7.261994390488383,0.3446581413861054,0.5571527159684847,0.9595801761992182
4076,0.5918599421273247,4,Rbm11,137.5662945790639,0.6874664723068404,4.099792395371253,-2.1520112600362076,2.392304167011273,SE,98,4.603159832492288,91.0231900376812,0.001987934112548828,10.140285123939783,3.7553909807950276,0.3444014145762253,0.5572995931150595,0.9595801761992182
6438,0.17534585155065652,4,Dhdds,246.48569360067208,4.614051411561278,-4.591723122974358,-2.992620690980311,1.226794974848091,SE,98,0.0845124956895573,3.918072639132279,0.0032541751861572266,27.523316160631005,-4.936038887823031,0.3443157648486732,0.5573486109443259,0.9595801761992182
4710,0.4962866741058648,4,Arhgap24,137.5662945790639,1.0118405372196326,-2.668392229394321,-1.4650663699113893,0.9683419815779573,SE,98,2.0345839265628016,38.11264521325244,0.0008130073547363281,23.67665437347093,-3.012534272957197,0.3441420435628757,0.5574480578057862,0.9595801761992182
8936,0.01889331827308131,4,Fmn1,1417.851511493707,33.3651046422902,-8.612997035605645,-1.1156416006220968,0.020329944099072888,SE,98,0.003589210123297208,7.871173539736286,0.0022859573364257812,35.56586398589358,-8.956805546393639,0.34380851078799424,0.5576390834626115,0.9595801761992182
4038,0.44936464424943257,4,Pigo,137.5662945790639,1.2215927379767142,3.4481837664011934,-3.2328182322560703,4.203181299380022,SE,98,1.2864930670116022,24.49135812804705,0.0020165443420410156,11.443502381879902,3.1044802150753696,0.34370355132582375,0.5576992231030402,0.9595801761992182
8383,0.03175383303806002,4,Nipal4,791.3180511624732,25.16708976522809,-6.764854750713056,-1.12065899522873,0.0320478384035591,SE,98,0.005677177870884574,4.643832462149067,0.003539562225341797,31.8695794161084,-7.108457405458296,0.34360265474524,0.5577570464275337,0.9595801761992182
3617,0.9999545948948108,4,Plin5,76.77721626664899,4.5399929762484854e-05,10.752903761770852,-1.729626374388595,2.9957715828455562,SE,98,12.03743716837685,4228462524.1996326,0.0019145011901855469,-3.1659376088594158,10.409452465422675,0.34345129634817795,0.557843810560467,0.9595801761992182
6264,0.17259675608102254,4,Oas3,246.48569360067208,4.703169892341014,-1.230391322605982,-2.7444254309740193,1.020302488253463,SE,98,0.10694985473646804,5.066451782216827,0.0024034976959228516,20.800652559894253,-1.573424795808421,0.34303347320243915,0.5580834553515663,0.9595801761992182
9045,0.02539143552404583,4,Rab39b,1417.851511493707,24.66195308346654,12.697831598126214,-3.5005958118142417,0.20906823612736553,SE,98,0.006296771168495778,7.8504939405366505,0.001604318618774414,-7.055793281570139,12.354842362621781,0.34298923550443305,0.5581088396034346,0.9595801761992182
8663,0.03909029598619993,4,Foxp4,791.3180511624732,20.288829339159943,8.855265158276552,-3.026109297888773,0.24549612574265206,SE,98,0.011904267282205653,6.617723084907152,0.003597736358642578,0.6293395981291852,8.51239047123795,0.34287468703860213,0.5581745794420899,0.9595801761992182
2346,0.9999545948948106,4,Stat5a,76.77721626664899,4.5399929762484854e-05,-4.618959508816658,-2.0651064182250063,4.2679174166652745,SE,98,11.775415540272192,4136420620.3065867,0.0016131401062011719,27.577788932315606,-4.961773251080984,0.34281374226432604,0.5582095619105527,0.9595801761992182
8175,0.036854025627704276,4,Hs2st1,791.3180511624732,21.570020057160885,-11.21373982920207,-3.7405071595462043,0.3623722010911591,SE,98,0.008038986634332022,4.982887385312908,0.0032553672790527344,40.76734957308643,-11.556545925695275,0.3428060964932058,0.5582139508990308,0.9595801761992182
7146,0.07533074943474427,4,Scarb2,441.6430444369237,11.451855711845882,-11.209121251254686,-3.1184388461652923,0.5258750565431867,SE,98,0.018423970443593608,3.1811894779076955,0.004868268966674805,40.75811241719166,-11.551660670099892,0.342539418845206,0.5583670760249073,0.9595801761992182
7615,0.07490513921308704,4,Prlhr,441.6430444369237,11.52222609018813,3.410524932837305,-1.4692602152028622,0.11937191806403889,SE,98,0.019048256466773064,3.320977338266319,0.00489354133605957,11.51882004900768,3.06817985220988,0.34234508062742464,0.558478714585036,0.9595801761992182
9180,0.034231493926402665,4,Fbxl17,1417.851511493707,18.127239984698523,-10.212884187560661,-1.9777624846014004,0.07864652613027447,SE,98,0.007741023734683961,5.503242867999129,0.0026509761810302734,38.76563828980361,-10.554936606456607,0.3420524188959462,0.5586469158635063,0.9595801761992182
6425,0.15374549992061762,4,Grk1,246.48569360067208,5.400135470563001,3.0730380758272133,-2.4994916880545897,0.7739578453079501,SE,98,0.06667610467672241,3.714944715473059,0.002591848373413086,12.193793763027863,2.731054170696467,0.3419839051307463,0.5586863066830754,0.9595801761992182
9874,0.01765473073249777,4,Egr3,2540.4486927750327,22.191366150545935,-25.39442249414313,-2.861514584071158,0.1079933828345231,SE,98,0.004309506595664042,10.768675640172379,0.0019423961639404297,69.12871490296854,-25.736129600314257,0.3417071061711283,0.5588455014490746,0.9595801761992182
8981,0.02494853881856277,4,Lmod2,1417.851511493707,25.11116842364892,4.390547463726108,-2.282893931866338,0.08954128457892867,SE,98,0.006393399720254309,8.241648242421888,0.00225067138671875,9.558774987230073,4.048888725105428,0.34165873862067997,0.5588733278487785,0.9595801761992182
3506,0.9999545948948108,4,Bc039771,76.77721626664899,4.5399929762484854e-05,3.3811190579522474,-2.7937539664656157,7.7478810745516995,SE,98,12.817672261819718,4502540370.384015,0.0015938282012939453,11.577631798777794,3.039793952156174,0.34132510579607356,0.5590653426063199,0.9595801761992182
1323,0.9999545948948108,4,Mapk8,76.77721626664899,4.5399929762484854e-05,2.5881268232279524,-0.844619261400464,0.7587231174933718,SE,98,19.92140480148738,6997910971.763657,0.0022749900817871094,13.163616268226384,2.2472047079436948,0.34092211528425764,0.5592974425152955,0.9595801761992182
9220,0.018596194987279754,4,Smg6,1417.851511493707,33.90846613300756,-13.598743390584076,-1.2588556894836505,0.025320777529522484,SE,98,0.003413402563506488,7.717362206092813,0.002283334732055664,45.53735669585044,-13.939432603661132,0.3406892130770558,0.5594316649976222,0.9595801761992182
5530,0.14288195126692066,4,Abhd6,246.48569360067208,5.885310013035081,-0.573470501331073,-2.5991360869445304,0.7894081641974343,SE,98,0.05163251557574836,3.1999034822658854,0.003674745559692383,19.486810917344435,-0.9139794987488017,0.34050899741772866,0.5595355662275061,0.9595801761992182
7132,0.08529920802706448,4,Sike1,441.6430444369237,10.004509388786884,-4.751816498295199,-1.6680707216093031,0.1673985343816264,SE,98,0.024461757748264798,3.423505959438892,0.004308462142944336,27.843502911272687,-5.092321761691522,0.3405052633963237,0.5595377194235823,0.9595801761992182
5465,0.416116094243065,4,Glce,137.5662945790639,1.398856738140188,0.29492674987776013,-0.5742357411345578,0.1474491166290636,SE,98,1.024781021874102,20.079288641804087,0.0019791126251220703,17.75001641492677,-0.04511176440880149,0.3400385142865616,0.5598069915864055,0.9595801761992182
5488,0.665839233895023,4,Atp13a4,137.5662945790639,0.5003193781541272,1.6223243454968923,-0.5786018047507746,0.22712452403492037,SE,98,13.706479256043792,309.07420785762844,0.0019297599792480469,15.095221223688505,1.2825311788775764,0.3397931666193159,0.5599486343915562,0.9595801761992182
8813,0.03930936903750089,4,Crat,791.3180511624732,20.171158921720235,6.585320769658608,-2.1190314911074846,0.122063412482461,SE,98,0.011335985743818085,6.237233775421077,0.0035371780395507812,5.169228375365073,6.245572647082156,0.33974812257645226,0.55997464642143,0.9595801761992182
4442,0.5058029245100011,4,Ephb3,137.5662945790639,0.9740473812956986,-6.0051629459590785,-2.2525537442843158,2.2871931372670846,SE,98,4.159333509015932,77.92405930740694,0.0013082027435302734,30.350195806600446,-6.3448767106286255,0.33971376466954695,0.5599944889756108,0.9595801761992182
9893,0.01792598379875632,4,Thbs1,2540.4486927750327,21.849535077932952,7.551943941317944,-2.2328043465937872,0.06565974489323474,SE,98,0.00406798177913999,9.87079250337772,0.002282857894897461,3.235982032046401,7.212437484735915,0.33950645658202916,0.5601142431368287,0.9595801761992182
6995,0.06541896065095522,4,Dcaf12l1,441.6430444369237,13.328309401992827,11.314864797248873,-3.649737393221005,0.6496674249455207,SE,98,0.01742443124902782,3.838301253044083,0.005648612976074219,-4.289859679815457,10.975415756968971,0.3394490402799022,0.5601474190565796,0.9595801761992182
1658,0.9999545948948106,4,Tcaim,76.77721626664899,4.5399929762484854e-05,-6.351626771848174,-2.849352961711819,8.069148950289588,SE,98,18.391659705874343,6460548265.893604,0.0029501914978027344,31.043123458378638,-6.690971187650177,0.33934441580200314,0.560207882166667,0.9595801761992182
7578,0.06307096735982338,4,Braf,441.6430444369237,13.859224969065625,4.0549865767024755,-1.49033755354803,0.10869320926742047,SE,98,0.016453955148269323,3.8637354524659964,0.0033597946166992188,10.229896761277338,3.715651574685438,0.33933500201703737,0.5602133230613121,0.9595801761992182
8137,0.03529020959785254,4,Ccdc85a,791.3180511624732,22.562427146319564,2.8364607691829917,-2.151309061870611,0.11813679096237882,SE,98,0.0071195110715267145,4.7825893182169485,0.003683805465698242,12.666948376316306,2.4971848759276156,0.3392758932553761,0.5602474885210644,0.9595801761992182
4411,0.5058573031223857,4,Grk6,137.5662945790639,0.9738355061525736,19.52177430352465,-3.2226030700698414,4.632637300506012,SE,98,3.2571420404853466,61.021974235432104,0.0013344287872314453,-20.703678692367014,19.182897800951793,0.33887650257285884,0.5604784448699478,0.9595801761992182
1422,0.9999545948948108,4,Naa50,76.77721626664899,4.5399929762484854e-05,-8.805008435863101,-0.8610121365083755,0.8008276382742447,SE,98,12.505334403588854,4392823583.501208,0.0019040107727050781,35.94988678640849,-9.14341330338138,0.33840486751827825,0.560751412857851,0.9595801761992182
4205,0.46056730437716603,4,Tmem87a,137.5662945790639,1.1676304438424052,3.2162858841515103,-2.099303032849325,1.8265949207057615,SE,98,1.8563479509783287,35.11397552899595,0.0020058155059814453,11.907298146379269,2.87815661166411,0.3381292724874001,0.5609110367287025,0.9595801761992182
7946,0.04042661209458546,4,Serpina1f,791.3180511624732,19.590892268912125,-1.690902515314633,-2.3122285212913205,0.14768893408932207,SE,98,0.00926350787953388,4.840694248877513,0.003258943557739258,21.721674945311555,-2.029025169910142,0.3381226545955087,0.5609148708632941,0.9595801761992182
3755,0.5924107792312471,4,Ctsf,137.5662945790639,0.6859002892012693,3.5070949411778116,-1.099105460163561,0.6488015141422754,SE,98,3.2583703758459954,64.47415195477197,0.0020630359649658203,11.325680032326666,3.1691850918554394,0.3379098493223722,0.5610381882663689,0.9595801761992182
7100,0.06235662254568184,4,Fcho1,441.6430444369237,14.028681206759133,20.853181201307905,-2.6453317445287157,0.33084720318969596,SE,98,0.015406216368687402,3.6907180078524933,0.004918575286865234,-23.36649248793352,20.5153236564436,0.3378575448643062,0.5610685058539995,0.9595801761992182
6463,0.14028040884844536,4,Rpp40,246.48569360067208,6.012649352504008,9.820464435142696,-2.0447623667303136,0.48302788760169635,SE,98,0.06778160703693374,4.316180228105617,0.0026397705078125,-1.3010589556031036,9.4831876980368,0.33727673710589556,0.5614053745609475,0.9595801761992182
7496,0.07110368981259307,4,Slc8b1,441.6430444369237,12.18812330780944,6.364583895190265,-1.7748650230406968,0.1658755959227258,SE,98,0.025730641612087084,4.905522444665775,0.004124641418457031,5.61070212430176,6.027375313329401,0.3372085818608639,0.5614449300523576,0.9595801761992182
1856,0.9999545948948106,4,Med26,76.77721626664899,4.5399929762484854e-05,-3.278061152618676,-1.3941119855981756,1.9783270309416479,SE,98,12.561743252240987,4412638657.027441,0.001622915267944336,24.89599221991964,-3.614732159437125,0.33667100681844886,0.5617571117998756,0.9595801761992182
7515,0.06661537505510674,4,Shisa5,441.6430444369237,13.072176567501439,9.324550261237249,-1.7296396879152036,0.1504886601022311,SE,98,0.017319086453695925,3.6965331413263653,0.004120826721191406,-0.3092306077922089,8.987986448289234,0.33656381294801463,0.5618194014929551,0.9595801761992182
6748,0.06863634477039635,4,Ern2,441.6430444369237,12.659801004947795,-6.899405052908335,-1.215146390053175,0.07905837949718564,SE,98,0.018995496507830893,3.8493440818360702,0.004468441009521484,32.13868002049896,-7.235963747483595,0.33655869457525966,0.5618223760792368,0.9595801761992182
5227,0.5905435169005068,4,Sftpa1,137.5662945790639,0.6912212704188083,0.013195090630517825,-2.6723774317989357,3.667329192274612,SE,98,4.636205624433522,91.53246171866002,0.0019330978393554688,18.313479733421254,-0.3231054846147572,0.336300575245275,0.5619724235626541,0.9595801761992182
5463,0.9999544619787427,4,Slc35f6,137.5662945790639,4.5399929762484854e-05,0.8560466897757522,-0.9330451482004866,0.7486884219918123,SE,98,343.59555930140476,119993382831.53792,0.0035462379455566406,16.627776535130785,0.5197732297526727,0.33627346002307945,0.5619881903926403,0.9595801761992182
3375,0.9999545948948108,4,Ctnna3,76.77721626664899,4.5399929762484854e-05,15.780415506402647,-1.01447707908389,1.0568646441627703,SE,98,14.209889546006886,4991592859.652145,0.0015909671783447266,-13.220961098123006,15.445200771731379,0.3352147346712684,0.5626044780232997,0.9595801761992182
6354,0.12208206563836654,4,Mlc1,246.48569360067208,7.0551804926892085,-9.267235997522974,-2.560346323460803,0.6756630220548587,SE,98,0.04504891645967055,3.5391405018458726,0.003123044967651367,36.87434190972824,-9.602353380968992,0.3351173834460184,0.5626612117206655,0.9595801761992182
3973,0.5082219339829683,4,Mcmbp,137.5662945790639,0.9646660585639241,-6.4127255192258374,-2.7721825811876144,3.461605390962742,SE,98,4.028218785253352,75.48377242537461,0.0012791156768798828,31.165320953133964,-6.747819328992591,0.33509380976675374,0.562674951486781,0.9595801761992182
4015,0.5698316052714956,4,Nrg4,137.5662945790639,0.7525809372838225,4.495585369111964,-2.842171798250568,4.013721889153608,SE,98,4.238520846153628,81.89443830792045,0.0029916763305664062,9.34869917645836,4.160499347529566,0.33508602158239853,0.5626794909213362,0.9595801761992182
3138,0.9999545948948108,4,Tgfbrap1,76.77721626664899,4.5399929762484854e-05,-9.841942839300827,-2.014045754206057,4.06985829171217,SE,98,15.251766443601523,5357579186.697969,0.002926349639892578,38.023755593283944,-10.176971063465913,0.33502822416508593,0.5627131810245437,0.9595801761992182
6887,0.09298111172590667,4,Sema3a,441.6430444369237,9.10087892231231,-9.658087726576952,-1.2595683271184812,0.10442451631421831,SE,98,0.03008846959635991,3.6499106729459125,0.0042569637298583984,37.65604536783619,-9.99249273460535,0.3344050080283978,0.5630767002540025,0.9595801761992182
5315,0.7293411611507769,4,Ap1ar,137.5662945790639,0.3699582686193756,-11.399677876948772,-3.832533974425603,9.007795710243522,SE,98,9.325027390214686,255.5355001430442,0.0019352436065673828,41.13922566857983,-11.733985936302517,0.3343080593537451,0.5631332906115325,0.9595801761992182
9861,0.017192647929290494,4,Dcp1a,2540.4486927750327,22.79851743422237,-11.16233787782221,-0.561009153850836,0.007095297743674215,SE,98,0.0038702149391364143,10.178527198084126,0.003345012664794922,40.66454567032671,-11.496444481327075,0.3341066035048641,0.5632509183552279,0.9595801761992182
5980,0.16970883831555422,4,Uggt1,246.48569360067208,4.799898248996536,-5.0941237227353895,-2.0698285167916417,0.5781894052545173,SE,98,0.08799728982832922,4.266485534556439,0.0025866031646728516,28.528117360153068,-5.428222131298014,0.3340984085626246,0.5632557042887155,0.9595801761992182
5281,0.3204844556178095,4,Ermap,137.5662945790639,2.113750260838726,-1.957535404489903,-2.8306517916434957,2.3776238501809677,SE,98,0.4689125860972411,10.946355593991951,0.002258777618408203,22.254940723662095,-2.2916017646964235,0.3340663602065206,0.5632744216217297,0.9595801761992182
561,0.9999545948948106,4,Ldlrap1,76.77721626664899,4.5399929762484854e-05,-1.9336315503990704,-1.724535616113153,2.9923392656177126,SE,98,11.975773270815294,4206801478.223823,0.0026051998138427734,22.20713301548043,-2.2676040905829495,0.3339725401838791,0.5633292226011168,0.9595801761992182
4851,0.4593022247282178,4,Gpr182,137.5662945790639,1.1735923819649012,-2.9437530385170803,-1.8704806566552703,1.455179615065909,SE,98,2.141427916417021,40.532485843001425,0.0019140243530273438,24.22737599171645,-3.277640139330117,0.33388710081303685,0.5633791373128565,0.9595801761992182
4553,0.4235515507987014,4,Xrcc1,137.5662945790639,1.3567987882826884,5.570329428565401,-2.0853163265453176,1.6711591033556121,SE,98,1.3549201712074237,26.343222658677377,0.0019505023956298828,7.199211057551487,5.23651145303532,0.3338179755300814,0.5634195273720694,0.9595801761992182
4252,0.5000906511960754,4,Wnt11,137.5662945790639,0.9965607329540455,-1.8038720602755234,-2.3195594389842125,2.396262471476104,SE,98,2.4583092881148927,46.04604670054019,0.00128173828125,21.947614035233336,-2.1373552599286825,0.3334831996531591,0.5636152166306471,0.9595801761992182
2661,0.9999545948948106,4,Dtx4,76.77721626664899,4.5399929762484854e-05,-2.1962274637062933,-2.196867999393137,4.818328994161071,SE,98,12.401905711498943,4356491568.4458685,0.0016345977783203125,22.732324842094876,-2.529627119730776,0.33339965602448274,0.5636640714865899,0.9595801761992182
4866,0.3711324550788785,4,Fshr,137.5662945790639,1.6892405399985926,-10.624261911189613,-0.899076777565604,0.29917706485694606,SE,98,0.5379766611042122,11.236038981761135,0.0019521713256835938,39.588393737061516,-10.956939667684196,0.33267775649458287,0.5640865660389291,0.9595801761992182
8358,0.03808854688021715,4,Tek,791.3180511624732,20.844143782306233,-3.147303722098144,-1.347038912969532,0.05035137215123032,SE,98,0.008743032482752199,5.0988675918374,0.0035724639892578125,24.634477358878577,-3.4798973092713936,0.3325935871732497,0.5641358662255668,0.9595801761992182
9515,0.01740446895582693,4,Clasrp,1417.851511493707,36.27425539650214,9.600724427564614,-2.861538238198573,0.11656595283248516,SE,98,0.002954333216222405,7.588395724514169,0.002247333526611328,-0.8615789404469396,9.268205061143249,0.3325193664213657,0.5641793461709257,0.9595801761992182
6977,0.07403409161841057,4,Napa,441.6430444369237,11.668767463831658,-20.87791439786912,-4.704090574736289,1.1764275487157976,SE,98,0.01740343616508774,3.0955461944914195,0.0053174495697021484,60.09569871042053,-21.210245140534212,0.33233074266509277,0.5642898747031369,0.9595801761992182
768,0.9999545948948108,4,Pcdh12,76.77721626664899,4.5399929762484854e-05,-12.409790824552331,-2.2279731392283533,4.968190068811745,SE,98,14.578568460248086,5121100906.134309,0.001735687255859375,43.15945156378695,-12.742110890592798,0.3323200660404666,0.5642961321723872,0.9595801761992182
7959,0.03281858713336281,4,Slc35f3,791.3180511624732,24.323800347461585,-1.8114787682577287,-3.461761890995649,0.28933757618586875,SE,98,0.007163842478047437,5.509435783378885,0.0036077499389648438,21.962827451197747,-2.143707351185327,0.3322285829275984,0.5643497550549414,0.9595801761992182
2011,0.9999545948948108,4,Gpam,76.77721626664899,4.5399929762484854e-05,-13.000745862423443,-2.5123795523054393,6.297971759953961,SE,98,13.179279504953259,4629564308.6759815,0.001590728759765625,44.341361639529175,-13.332621848858423,0.33187598643498006,0.5645565217562282,0.9595801761992182
3862,0.3652763744553595,4,Gna11,137.5662945790639,1.7323048781729686,8.72488669113961,-2.621092273957178,2.296715509569175,SE,98,0.6208244001684426,13.10447923597469,0.0020630359649658203,0.8900965324030707,8.393093425632202,0.3317932655074074,0.5646050514597736,0.9595801761992182
4211,0.679154543315164,4,Trerf1,137.5662945790639,0.4709648895440606,-2.10820897658229,-1.447377021024863,1.2439815106008911,SE,98,9.67050883067092,225.53268695526174,0.0019752979278564453,22.55628786784687,-2.4398829770342445,0.3316740004519545,0.5646750346098274,0.9595801761992182
7611,0.07237404616502041,4,Wnt9a,441.6430444369237,11.957813564060112,-1.903556054198873,-2.347205046557151,0.2914114833676804,SE,98,0.023780080991608,4.39756772657556,0.003937482833862305,22.146982023080035,-2.2349803091836407,0.3314242549847677,0.5648216362290028,0.9595801761992182
4066,0.43770585691639674,4,Ptpn21,137.5662945790639,1.2806853750463978,-7.134068436718934,-1.9987215070543234,1.5899573353623124,SE,98,1.3108003649265643,25.164977750398105,0.0019333362579345703,32.60800678812016,-7.465198379468262,0.33112994274932817,0.5649944931534547,0.9595801761992182
4922,0.4980866774234281,4,Usp45,137.5662945790639,1.0045811992847093,5.410329282000895,-3.3105579875720292,4.828011373201251,SE,98,2.7501954107691726,51.51448483182138,0.0012974739074707031,7.5192113506805,5.07935596818723,0.330973313813665,0.5650865269323743,0.9595801761992182
8876,0.019634347837510068,4,Adam1b,1417.851511493707,32.08160629923386,1.8480713891637777,-2.5531523824774442,0.0993664696328562,SE,98,0.0040600997539071695,8.269433852271685,0.0023157596588134766,14.643727136354734,1.5171267451306392,0.3309446440331385,0.5651033761803173,0.9595801761992182
7418,0.07448013712438795,4,Prss44,441.6430444369237,11.593298447670557,2.2775118702737984,-2.4030545401596237,0.31085598302401257,SE,98,0.02146924541450668,3.779667197566184,0.0038521289825439453,13.784846174134692,1.9468416804049582,0.3306701898688402,0.5652647222405865,0.9595801761992182
6760,0.07536396005339491,4,Fcgrt,441.6430444369237,11.44639809921834,2.2097785049860192,0.5462499589832667,0.020493103927355125,SE,98,0.020325878321973422,3.506943107554179,0.005264759063720703,13.92031290471025,1.8794811157012248,0.33029738928479446,0.5654840269447426,0.9595801761992182
1679,0.9999545948948106,4,Rwdd4a,76.77721626664899,4.5399929762484854e-05,-11.209313748246487,-1.686081246643813,2.8757649954947127,SE,98,11.894594765892958,4178285419.4454293,0.0019245147705078125,40.75849741117526,-11.539357470098622,0.33004372185213526,0.5656333441985493,0.9595801761992182
7082,0.06034389244595302,4,Enox1,441.6430444369237,14.527716632304333,-9.276858212914021,-1.956822415311826,0.18006469979569167,SE,98,0.014204619980689566,3.6050617234277187,0.0044858455657958984,36.89358634051033,-9.606562786500717,0.3297045735866959,0.5658330976455912,0.9595801761992182
6117,0.14309781886587494,4,Ankrd34b,246.48569360067208,5.874951840254492,2.70426800160061,-2.7134216336801926,0.8600571548851352,SE,98,0.06118793235047372,3.783687025167867,0.0025835037231445312,12.931333911481069,2.374634462099067,0.3296335395015433,0.5658749530015272,0.9595801761992182
